onset	duration	trial_type	stim_file
0.0	3.0	A-1st	6.png
12.0	3.0	C-3rd	1.png
24.0	3.0	A-3rd	4.png
36.0	3.0	A-2nd	3.png
48.0	3.0	D-2nd	10.png
60.0	3.0	C-1st	9.png
84.0	3.0	B-3rd	7.png
96.0	3.0	C-2nd	8.png
108.0	3.0	D-1st	12.png
120.0	3.0	D-3rd	5.png
132.0	3.0	B-2nd	2.png
144.0	3.0	C-3rd	1.png
156.0	3.0	A-1st	6.png
168.0	3.0	D-3rd	5.png
180.0	3.0	B-3rd	7.png
192.0	3.0	A-3rd	4.png
204.0	3.0	B-2nd	2.png
216.0	3.0	C-1st	9.png
228.0	3.0	D-1st	12.png
252.0	3.0	C-2nd	8.png
264.0	3.0	B-1st	11.png
276.0	3.0	D-2nd	10.png
288.0	3.0	C-3rd	1.png
300.0	3.0	A-3rd	4.png
312.0	3.0	D-3rd	5.png
324.0	3.0	A-1st	6.png
336.0	3.0	C-1st	9.png
348.0	3.0	B-1st	11.png
360.0	3.0	A-2nd	3.png
372.0	3.0	C-2nd	8.png
396.0	3.0	D-2nd	10.png
408.0	3.0	B-3rd	7.png
420.0	3.0	B-2nd	2.png
