onset	duration	trial_type	stim_file
0.0	1.0	B-1st	11.png
2.0	1.0	B-2nd	2.png
6.0	1.0	B-3rd	7.png
10.0	1.0	C-1st	9.png
16.0	1.0	C-2nd	8.png
18.0	1.0	C-3rd	1.png
28.0	1.0	D-2nd	10.png
30.0	1.0	D-3rd	5.png
36.0	1.0	A-1st	6.png
40.0	1.0	A-2nd	3.png
42.0	1.0	A-3rd	4.png
44.0	1.0	B-1st	11.png
46.0	1.0	B-2nd	2.png
50.0	1.0	B-3rd	7.png
52.0	1.0	C-1st	9.png
60.0	1.0	C-3rd	1.png
62.0	1.0	D-1st	12.png
64.0	1.0	D-2nd	10.png
66.0	1.0	D-3rd	5.png
72.0	1.0	A-1st	6.png
74.0	1.0	A-2nd	3.png
76.0	1.0	A-3rd	4.png
84.0	1.0	C-2nd	8.png
86.0	1.0	C-3rd	1.png
88.0	1.0	B-1st	11.png
90.0	1.0	B-2nd	2.png
92.0	1.0	B-3rd	7.png
96.0	1.0	A-1st	6.png
100.0	1.0	A-2nd	3.png
102.0	1.0	A-3rd	4.png
104.0	1.0	D-1st	12.png
106.0	1.0	D-2nd	10.png
108.0	1.0	D-3rd	5.png
110.0	1.0	C-1st	9.png
116.0	1.0	C-3rd	1.png
120.0	1.0	A-1st	6.png
126.0	1.0	A-2nd	3.png
128.0	1.0	A-3rd	4.png
132.0	1.0	B-1st	11.png
136.0	1.0	B-2nd	2.png
138.0	1.0	B-3rd	7.png
140.0	1.0	D-1st	12.png
142.0	1.0	D-2nd	10.png
146.0	1.0	D-3rd	5.png
148.0	1.0	B-1st	11.png
154.0	1.0	B-2nd	2.png
160.0	1.0	A-1st	6.png
162.0	1.0	A-2nd	3.png
164.0	1.0	A-3rd	4.png
170.0	1.0	D-1st	12.png
172.0	1.0	D-2nd	10.png
174.0	1.0	D-3rd	5.png
176.0	1.0	C-1st	9.png
180.0	1.0	C-2nd	8.png
190.0	1.0	B-1st	11.png
192.0	1.0	B-2nd	2.png
198.0	1.0	B-3rd	7.png
202.0	1.0	C-1st	9.png
204.0	1.0	C-2nd	8.png
206.0	1.0	C-3rd	1.png
208.0	1.0	A-1st	6.png
210.0	1.0	A-2nd	3.png
212.0	1.0	A-3rd	4.png
214.0	1.0	D-1st	12.png
222.0	1.0	D-3rd	5.png
