onset	duration	trial_type	stim_file
0.0	1.0	B-1st	10.png
2.0	1.0	B-2nd	8.png
4.0	1.0	B-3rd	1.png
10.0	1.0	D-1st	11.png
12.0	1.0	D-2nd	5.png
16.0	1.0	D-3rd	2.png
24.0	1.0	C-2nd	7.png
26.0	1.0	C-3rd	3.png
30.0	1.0	A-1st	9.png
32.0	1.0	A-2nd	4.png
38.0	1.0	A-3rd	12.png
42.0	1.0	C-1st	6.png
44.0	1.0	C-2nd	7.png
46.0	1.0	C-3rd	3.png
48.0	1.0	D-1st	11.png
52.0	1.0	D-2nd	5.png
54.0	1.0	D-3rd	2.png
60.0	1.0	B-2nd	8.png
66.0	1.0	B-3rd	1.png
68.0	1.0	A-1st	9.png
74.0	1.0	A-2nd	4.png
80.0	1.0	A-3rd	12.png
82.0	1.0	B-1st	10.png
84.0	1.0	B-2nd	8.png
88.0	1.0	B-3rd	1.png
92.0	1.0	C-1st	6.png
94.0	1.0	C-2nd	7.png
96.0	1.0	C-3rd	3.png
102.0	1.0	A-2nd	4.png
104.0	1.0	A-3rd	12.png
108.0	1.0	D-1st	11.png
110.0	1.0	D-2nd	5.png
114.0	1.0	D-3rd	2.png
118.0	1.0	C-1st	6.png
120.0	1.0	C-2nd	7.png
124.0	1.0	C-3rd	3.png
128.0	1.0	B-1st	10.png
136.0	1.0	B-3rd	1.png
138.0	1.0	D-1st	11.png
140.0	1.0	D-2nd	5.png
142.0	1.0	D-3rd	2.png
144.0	1.0	A-1st	9.png
146.0	1.0	A-2nd	4.png
150.0	1.0	A-3rd	12.png
152.0	1.0	B-1st	10.png
154.0	1.0	B-2nd	8.png
158.0	1.0	B-3rd	1.png
164.0	1.0	C-2nd	7.png
168.0	1.0	C-3rd	3.png
170.0	1.0	D-1st	11.png
172.0	1.0	D-2nd	5.png
178.0	1.0	D-3rd	2.png
180.0	1.0	A-1st	9.png
184.0	1.0	A-3rd	12.png
186.0	1.0	B-1st	10.png
192.0	1.0	B-2nd	8.png
194.0	1.0	B-3rd	1.png
198.0	1.0	D-1st	11.png
204.0	1.0	D-2nd	5.png
206.0	1.0	D-3rd	2.png
208.0	1.0	C-1st	6.png
214.0	1.0	C-3rd	3.png
218.0	1.0	A-1st	9.png
220.0	1.0	A-2nd	4.png
222.0	1.0	A-3rd	12.png
