onset	duration	trial_type	stim_file
0.0	1.0	D-1st	12.png
4.0	1.0	D-2nd	3.png
6.0	1.0	D-3rd	9.png
10.0	1.0	A-1st	8.png
14.0	1.0	A-2nd	4.png
18.0	1.0	A-3rd	1.png
22.0	1.0	C-1st	2.png
24.0	1.0	C-2nd	5.png
26.0	1.0	C-3rd	10.png
32.0	1.0	B-1st	11.png
42.0	1.0	B-3rd	7.png
44.0	1.0	A-1st	8.png
48.0	1.0	A-2nd	4.png
50.0	1.0	A-3rd	1.png
54.0	1.0	C-1st	2.png
58.0	1.0	C-2nd	5.png
62.0	1.0	D-1st	12.png
66.0	1.0	D-2nd	3.png
68.0	1.0	D-3rd	9.png
70.0	1.0	B-1st	11.png
72.0	1.0	B-2nd	6.png
78.0	1.0	C-1st	2.png
82.0	1.0	C-2nd	5.png
84.0	1.0	C-3rd	10.png
86.0	1.0	D-1st	12.png
90.0	1.0	D-2nd	3.png
92.0	1.0	D-3rd	9.png
94.0	1.0	A-1st	8.png
96.0	1.0	A-2nd	4.png
102.0	1.0	A-3rd	1.png
104.0	1.0	B-1st	11.png
108.0	1.0	B-2nd	6.png
112.0	1.0	B-3rd	7.png
114.0	1.0	A-1st	8.png
118.0	1.0	A-2nd	4.png
126.0	1.0	D-1st	12.png
128.0	1.0	D-2nd	3.png
130.0	1.0	D-3rd	9.png
134.0	1.0	B-2nd	6.png
136.0	1.0	B-3rd	7.png
138.0	1.0	C-1st	2.png
140.0	1.0	C-2nd	5.png
142.0	1.0	C-3rd	10.png
144.0	1.0	A-1st	8.png
146.0	1.0	A-2nd	4.png
152.0	1.0	A-3rd	1.png
154.0	1.0	D-1st	12.png
164.0	1.0	D-3rd	9.png
166.0	1.0	C-1st	2.png
168.0	1.0	C-2nd	5.png
172.0	1.0	C-3rd	10.png
174.0	1.0	B-1st	11.png
180.0	1.0	B-2nd	6.png
182.0	1.0	B-3rd	7.png
184.0	1.0	C-1st	2.png
190.0	1.0	C-2nd	5.png
194.0	1.0	C-3rd	10.png
196.0	1.0	D-1st	12.png
202.0	1.0	D-2nd	3.png
204.0	1.0	D-3rd	9.png
214.0	1.0	B-2nd	6.png
216.0	1.0	B-3rd	7.png
218.0	1.0	A-1st	8.png
220.0	1.0	A-2nd	4.png
222.0	1.0	A-3rd	1.png
