onset	duration	trial_type	stim_file
1.0	1	A-1st	5.png
6.0	1	A-2nd	10.png
10.0	1	A-3rd	1.png
14.0	1	C-1st	6.png
18.0	1	C-2nd	4.png
24.0	1	C-3rd	12.png
28.0	1	B-2nd	7.png
30.0	1	B-3rd	3.png
32.0	1	D-1st	11.png
34.0	1	D-2nd	9.png
38.0	1	D-3rd	8.png
40.0	1	A-1st	5.png
46.0	1	A-2nd	10.png
52.0	1	C-1st	6.png
56.0	1	C-2nd	4.png
58.0	1	C-3rd	12.png
60.0	1	B-1st	2.png
64.0	1	B-2nd	7.png
66.0	1	B-3rd	3.png
70.0	1	D-1st	11.png
74.0	1	D-2nd	9.png
76.0	1	D-3rd	8.png
82.0	1	B-1st	2.png
84.0	1	B-2nd	7.png
86.0	1	B-3rd	3.png
92.0	1	A-1st	5.png
96.0	1	A-2nd	10.png
102.0	1	D-1st	11.png
106.0	1	D-2nd	9.png
108.0	1	D-3rd	8.png
110.0	1	C-1st	6.png
114.0	1	C-2nd	4.png
120.0	1	C-3rd	12.png
124.0	1	B-1st	2.png
126.0	1	B-2nd	7.png
128.0	1	B-3rd	3.png
130.0	1	C-1st	6.png
134.0	1	C-3rd	12.png
140.0	1	A-1st	5.png
144.0	1	A-2nd	10.png
146.0	1	A-3rd	1.png
148.0	1	D-1st	11.png
150.0	1	D-2nd	9.png
158.0	1	B-1st	2.png
160.0	1	B-2nd	7.png
162.0	1	B-3rd	3.png
166.0	1	C-1st	6.png
168.0	1	C-2nd	4.png
174.0	1	C-3rd	12.png
176.0	1	D-1st	11.png
178.0	1	D-2nd	9.png
180.0	1	D-3rd	8.png
188.0	1	A-2nd	10.png
190.0	1	A-3rd	1.png
192.0	1	D-1st	11.png
194.0	1	D-2nd	9.png
196.0	1	D-3rd	8.png
198.0	1	B-1st	2.png
200.0	1	B-2nd	7.png
202.0	1	B-3rd	3.png
204.0	1	C-1st	6.png
208.0	1	C-2nd	4.png
216.0	1	A-1st	5.png
220.0	1	A-2nd	10.png
222.0	1	A-3rd	1.png
