onset	duration	trial_type	stim_file
0.0	1.0	D-1st	11.png
2.0	1.0	D-2nd	9.png
6.0	1.0	D-3rd	8.png
8.0	1.0	C-1st	6.png
14.0	1.0	C-3rd	12.png
16.0	1.0	B-1st	2.png
22.0	1.0	B-2nd	7.png
26.0	1.0	B-3rd	3.png
28.0	1.0	A-1st	5.png
30.0	1.0	A-2nd	10.png
32.0	1.0	A-3rd	1.png
34.0	1.0	C-1st	6.png
36.0	1.0	C-2nd	4.png
38.0	1.0	C-3rd	12.png
40.0	1.0	D-1st	11.png
42.0	1.0	D-2nd	9.png
50.0	1.0	A-1st	5.png
56.0	1.0	A-2nd	10.png
58.0	1.0	A-3rd	1.png
60.0	1.0	B-1st	2.png
62.0	1.0	B-2nd	7.png
64.0	1.0	B-3rd	3.png
70.0	1.0	D-1st	11.png
72.0	1.0	D-2nd	9.png
76.0	1.0	A-1st	5.png
78.0	1.0	A-2nd	10.png
80.0	1.0	A-3rd	1.png
82.0	1.0	B-1st	2.png
86.0	1.0	B-2nd	7.png
88.0	1.0	B-3rd	3.png
92.0	1.0	C-1st	6.png
94.0	1.0	C-2nd	4.png
98.0	1.0	C-3rd	12.png
106.0	1.0	B-2nd	7.png
108.0	1.0	B-3rd	3.png
110.0	1.0	C-1st	6.png
112.0	1.0	C-2nd	4.png
114.0	1.0	C-3rd	12.png
120.0	1.0	D-1st	11.png
122.0	1.0	D-2nd	9.png
126.0	1.0	D-3rd	8.png
134.0	1.0	A-2nd	10.png
136.0	1.0	A-3rd	1.png
140.0	1.0	D-1st	11.png
144.0	1.0	D-2nd	9.png
148.0	1.0	D-3rd	8.png
154.0	1.0	A-1st	5.png
160.0	1.0	A-2nd	10.png
162.0	1.0	A-3rd	1.png
166.0	1.0	B-1st	2.png
168.0	1.0	B-2nd	7.png
172.0	1.0	B-3rd	3.png
176.0	1.0	C-2nd	4.png
182.0	1.0	C-3rd	12.png
184.0	1.0	D-1st	11.png
186.0	1.0	D-2nd	9.png
188.0	1.0	D-3rd	8.png
190.0	1.0	A-1st	5.png
194.0	1.0	A-2nd	10.png
198.0	1.0	A-3rd	1.png
202.0	1.0	C-1st	6.png
206.0	1.0	C-2nd	4.png
208.0	1.0	C-3rd	12.png
212.0	1.0	B-1st	2.png
216.0	1.0	B-2nd	7.png
