onset	duration	trial_type	stim_file
0.0	1	B-1st	5.png
2.0	1	B-2nd	7.png
6.0	1	B-3rd	9.png
8.0	1	C-1st	11.png
10.0	1	C-2nd	1.png
14.0	1	C-3rd	8.png
18.0	1	A-1st	10.png
20.0	1	A-2nd	3.png
26.0	1	A-3rd	12.png
28.0	1	D-1st	2.png
30.0	1	D-2nd	4.png
32.0	1	D-3rd	6.png
36.0	1	A-1st	10.png
38.0	1	A-2nd	3.png
40.0	1	A-3rd	12.png
42.0	1	C-1st	11.png
46.0	1	C-2nd	1.png
48.0	1	C-3rd	8.png
50.0	1	B-1st	5.png
52.0	1	B-2nd	7.png
54.0	1	B-3rd	9.png
58.0	1	D-1st	2.png
60.0	1	D-2nd	4.png
66.0	1	D-3rd	6.png
68.0	1	C-1st	11.png
70.0	1	C-2nd	1.png
72.0	1	C-3rd	8.png
74.0	1	B-1st	5.png
76.0	1	B-2nd	7.png
78.0	1	B-3rd	9.png
80.0	1	A-1st	10.png
84.0	1	A-2nd	3.png
86.0	1	A-3rd	12.png
92.0	1	D-1st	2.png
96.0	1	D-2nd	4.png
100.0	1	D-3rd	6.png
106.0	1	A-1st	10.png
108.0	1	A-2nd	3.png
110.0	1	A-3rd	12.png
116.0	1	D-1st	2.png
118.0	1	D-2nd	4.png
120.0	1	D-3rd	6.png
124.0	1	C-1st	11.png
130.0	1	C-2nd	1.png
132.0	1	C-3rd	8.png
134.0	1	B-1st	5.png
136.0	1	B-2nd	7.png
140.0	1	B-3rd	9.png
146.0	1	D-1st	2.png
150.0	1	D-2nd	4.png
154.0	1	D-3rd	6.png
156.0	1	C-1st	11.png
158.0	1	C-2nd	1.png
160.0	1	C-3rd	8.png
164.0	1	A-1st	10.png
168.0	1	A-2nd	3.png
172.0	1	A-3rd	12.png
176.0	1	B-1st	5.png
182.0	1	B-2nd	7.png
184.0	1	B-3rd	9.png
186.0	1	A-1st	10.png
190.0	1	A-2nd	3.png
192.0	1	A-3rd	12.png
196.0	1	C-1st	11.png
202.0	1	C-2nd	1.png
204.0	1	C-3rd	8.png
210.0	1	B-1st	5.png
214.0	1	B-2nd	7.png
216.0	1	B-3rd	9.png
218.0	1	D-1st	2.png
220.0	1	D-2nd	4.png
222.0	1	D-3rd	6.png
