onset	duration	trial_type	stim_file
1.0	1	A-1st	10.png
6.0	1	A-2nd	3.png
8.0	1	A-3rd	12.png
12.0	1	B-1st	5.png
14.0	1	B-2nd	7.png
16.0	1	B-3rd	9.png
22.0	1	D-2nd	4.png
24.0	1	D-3rd	6.png
26.0	1	C-1st	11.png
30.0	1	C-2nd	1.png
32.0	1	C-3rd	8.png
36.0	1	B-1st	5.png
38.0	1	B-2nd	7.png
44.0	1	B-3rd	9.png
52.0	1	D-2nd	4.png
56.0	1	D-3rd	6.png
62.0	1	A-1st	10.png
64.0	1	A-2nd	3.png
70.0	1	A-3rd	12.png
74.0	1	C-2nd	1.png
76.0	1	C-3rd	8.png
80.0	1	D-1st	2.png
84.0	1	D-2nd	4.png
88.0	1	D-3rd	6.png
92.0	1	C-1st	11.png
96.0	1	C-2nd	1.png
98.0	1	C-3rd	8.png
100.0	1	A-1st	10.png
104.0	1	A-2nd	3.png
108.0	1	A-3rd	12.png
112.0	1	B-1st	5.png
120.0	1	B-3rd	9.png
124.0	1	C-1st	11.png
126.0	1	C-2nd	1.png
128.0	1	C-3rd	8.png
134.0	1	D-1st	2.png
138.0	1	D-2nd	4.png
140.0	1	D-3rd	6.png
144.0	1	B-2nd	7.png
146.0	1	B-3rd	9.png
150.0	1	A-1st	10.png
152.0	1	A-2nd	3.png
154.0	1	A-3rd	12.png
156.0	1	D-1st	2.png
158.0	1	D-2nd	4.png
160.0	1	D-3rd	6.png
162.0	1	C-1st	11.png
164.0	1	C-2nd	1.png
166.0	1	C-3rd	8.png
172.0	1	A-2nd	3.png
174.0	1	A-3rd	12.png
178.0	1	B-1st	5.png
184.0	1	B-2nd	7.png
186.0	1	B-3rd	9.png
188.0	1	D-1st	2.png
190.0	1	D-2nd	4.png
196.0	1	D-3rd	6.png
202.0	1	C-1st	11.png
206.0	1	C-2nd	1.png
210.0	1	C-3rd	8.png
212.0	1	A-1st	10.png
216.0	1	A-3rd	12.png
218.0	1	B-1st	5.png
220.0	1	B-2nd	7.png
222.0	1	B-3rd	9.png
