onset	duration	trial_type	stim_file
0.0	1.0	A-1st	8.png
2.0	1.0	A-2nd	3.png
6.0	1.0	A-3rd	11.png
8.0	1.0	D-1st	5.png
14.0	1.0	D-2nd	4.png
16.0	1.0	D-3rd	1.png
24.0	1.0	C-2nd	7.png
30.0	1.0	C-3rd	2.png
32.0	1.0	B-1st	10.png
36.0	1.0	B-2nd	12.png
38.0	1.0	B-3rd	9.png
40.0	1.0	A-1st	8.png
42.0	1.0	A-2nd	3.png
44.0	1.0	A-3rd	11.png
48.0	1.0	D-1st	5.png
54.0	1.0	D-2nd	4.png
60.0	1.0	D-3rd	1.png
62.0	1.0	C-1st	6.png
64.0	1.0	C-2nd	7.png
70.0	1.0	B-1st	10.png
74.0	1.0	B-2nd	12.png
76.0	1.0	B-3rd	9.png
78.0	1.0	D-1st	5.png
80.0	1.0	D-2nd	4.png
82.0	1.0	D-3rd	1.png
86.0	1.0	B-2nd	12.png
88.0	1.0	B-3rd	9.png
92.0	1.0	A-1st	8.png
94.0	1.0	A-2nd	3.png
98.0	1.0	A-3rd	11.png
100.0	1.0	C-1st	6.png
106.0	1.0	C-2nd	7.png
112.0	1.0	B-1st	10.png
116.0	1.0	B-2nd	12.png
120.0	1.0	B-3rd	9.png
126.0	1.0	A-1st	8.png
128.0	1.0	A-2nd	3.png
132.0	1.0	A-3rd	11.png
136.0	1.0	D-1st	5.png
140.0	1.0	D-3rd	1.png
146.0	1.0	C-1st	6.png
148.0	1.0	C-2nd	7.png
150.0	1.0	C-3rd	2.png
152.0	1.0	D-1st	5.png
156.0	1.0	D-2nd	4.png
158.0	1.0	D-3rd	1.png
162.0	1.0	A-1st	8.png
164.0	1.0	A-2nd	3.png
168.0	1.0	A-3rd	11.png
170.0	1.0	B-1st	10.png
176.0	1.0	B-2nd	12.png
180.0	1.0	B-3rd	9.png
182.0	1.0	C-1st	6.png
184.0	1.0	C-2nd	7.png
188.0	1.0	B-1st	10.png
192.0	1.0	B-2nd	12.png
194.0	1.0	B-3rd	9.png
196.0	1.0	D-1st	5.png
200.0	1.0	D-2nd	4.png
202.0	1.0	D-3rd	1.png
204.0	1.0	C-1st	6.png
212.0	1.0	C-3rd	2.png
216.0	1.0	A-1st	8.png
220.0	1.0	A-2nd	3.png
222.0	1.0	A-3rd	11.png
