onset	duration	trial_type	stim_file
1.0	1	A-1st	8.png
6.0	1	A-2nd	3.png
10.0	1	A-3rd	11.png
14.0	1	C-1st	6.png
16.0	1	C-2nd	7.png
20.0	1	C-3rd	2.png
28.0	1	D-2nd	4.png
30.0	1	D-3rd	1.png
34.0	1	B-1st	10.png
36.0	1	B-2nd	12.png
48.0	1	A-1st	8.png
52.0	1	A-2nd	3.png
54.0	1	A-3rd	11.png
56.0	1	B-1st	10.png
58.0	1	B-2nd	12.png
60.0	1	B-3rd	9.png
66.0	1	D-1st	5.png
70.0	1	D-2nd	4.png
72.0	1	D-3rd	1.png
76.0	1	C-1st	6.png
80.0	1	C-2nd	7.png
82.0	1	C-3rd	2.png
86.0	1	B-1st	10.png
88.0	1	B-2nd	12.png
92.0	1	B-3rd	9.png
94.0	1	C-1st	6.png
100.0	1	C-2nd	7.png
106.0	1	D-1st	5.png
110.0	1	D-2nd	4.png
112.0	1	D-3rd	1.png
118.0	1	A-1st	8.png
126.0	1	A-3rd	11.png
128.0	1	C-1st	6.png
134.0	1	C-2nd	7.png
136.0	1	C-3rd	2.png
138.0	1	D-1st	5.png
140.0	1	D-2nd	4.png
142.0	1	D-3rd	1.png
144.0	1	A-1st	8.png
148.0	1	A-2nd	3.png
150.0	1	A-3rd	11.png
154.0	1	B-1st	10.png
160.0	1	B-3rd	9.png
162.0	1	A-1st	8.png
164.0	1	A-2nd	3.png
166.0	1	A-3rd	11.png
168.0	1	B-1st	10.png
172.0	1	B-2nd	12.png
174.0	1	B-3rd	9.png
176.0	1	D-1st	5.png
178.0	1	D-2nd	4.png
182.0	1	C-1st	6.png
184.0	1	C-2nd	7.png
188.0	1	C-3rd	2.png
190.0	1	A-1st	8.png
192.0	1	A-2nd	3.png
198.0	1	A-3rd	11.png
200.0	1	D-1st	5.png
204.0	1	D-3rd	1.png
210.0	1	C-1st	6.png
214.0	1	C-2nd	7.png
216.0	1	C-3rd	2.png
218.0	1	B-1st	10.png
220.0	1	B-2nd	12.png
222.0	1	B-3rd	9.png
