onset	duration	trial_type	stim_file
0.0	1	A-1st	8.png
2.0	1	A-2nd	3.png
4.0	1	A-3rd	11.png
8.0	1	D-1st	5.png
12.0	1	D-2nd	4.png
18.0	1	D-3rd	1.png
20.0	1	B-1st	10.png
22.0	1	B-2nd	12.png
26.0	1	B-3rd	9.png
28.0	1	C-1st	6.png
32.0	1	C-2nd	7.png
34.0	1	C-3rd	2.png
38.0	1	B-1st	10.png
40.0	1	B-2nd	12.png
46.0	1	B-3rd	9.png
48.0	1	C-1st	6.png
52.0	1	C-2nd	7.png
56.0	1	C-3rd	2.png
58.0	1	A-1st	8.png
62.0	1	A-2nd	3.png
64.0	1	A-3rd	11.png
66.0	1	D-1st	5.png
68.0	1	D-2nd	4.png
70.0	1	D-3rd	1.png
76.0	1	C-1st	6.png
78.0	1	C-2nd	7.png
82.0	1	C-3rd	2.png
84.0	1	A-1st	8.png
86.0	1	A-2nd	3.png
90.0	1	A-3rd	11.png
92.0	1	D-1st	5.png
94.0	1	D-2nd	4.png
96.0	1	D-3rd	1.png
98.0	1	B-1st	10.png
100.0	1	B-2nd	12.png
106.0	1	B-3rd	9.png
110.0	1	D-1st	5.png
114.0	1	D-2nd	4.png
116.0	1	D-3rd	1.png
120.0	1	B-1st	10.png
122.0	1	B-2nd	12.png
124.0	1	B-3rd	9.png
128.0	1	C-1st	6.png
134.0	1	C-2nd	7.png
140.0	1	C-3rd	2.png
142.0	1	A-1st	8.png
148.0	1	A-2nd	3.png
150.0	1	A-3rd	11.png
152.0	1	C-1st	6.png
154.0	1	C-2nd	7.png
158.0	1	C-3rd	2.png
160.0	1	D-1st	5.png
162.0	1	D-2nd	4.png
164.0	1	D-3rd	1.png
168.0	1	A-1st	8.png
170.0	1	A-2nd	3.png
174.0	1	A-3rd	11.png
176.0	1	B-1st	10.png
180.0	1	B-2nd	12.png
186.0	1	B-3rd	9.png
188.0	1	D-1st	5.png
192.0	1	D-2nd	4.png
198.0	1	D-3rd	1.png
200.0	1	B-1st	10.png
202.0	1	B-2nd	12.png
204.0	1	B-3rd	9.png
206.0	1	C-1st	6.png
212.0	1	C-2nd	7.png
216.0	1	C-3rd	2.png
218.0	1	A-1st	8.png
220.0	1	A-2nd	3.png
222.0	1	A-3rd	11.png
