onset	duration	trial_type	stim_file
0.0	1	A-1st	8.png
2.0	1	A-2nd	3.png
4.0	1	A-3rd	11.png
6.0	1	D-1st	5.png
12.0	1	D-2nd	4.png
16.0	1	D-3rd	1.png
22.0	1	C-1st	6.png
24.0	1	C-2nd	7.png
30.0	1	C-3rd	2.png
32.0	1	B-1st	10.png
38.0	1	B-2nd	12.png
42.0	1	B-3rd	9.png
46.0	1	C-1st	6.png
50.0	1	C-2nd	7.png
52.0	1	C-3rd	2.png
54.0	1	A-1st	8.png
58.0	1	A-2nd	3.png
60.0	1	A-3rd	11.png
62.0	1	D-1st	5.png
64.0	1	D-2nd	4.png
66.0	1	D-3rd	1.png
68.0	1	B-1st	10.png
72.0	1	B-2nd	12.png
74.0	1	B-3rd	9.png
76.0	1	C-1st	6.png
78.0	1	C-2nd	7.png
82.0	1	C-3rd	2.png
84.0	1	B-1st	10.png
88.0	1	B-2nd	12.png
92.0	1	B-3rd	9.png
94.0	1	D-1st	5.png
96.0	1	D-2nd	4.png
100.0	1	D-3rd	1.png
104.0	1	A-1st	8.png
106.0	1	A-2nd	3.png
110.0	1	A-3rd	11.png
112.0	1	C-1st	6.png
116.0	1	C-2nd	7.png
120.0	1	C-3rd	2.png
122.0	1	D-1st	5.png
124.0	1	D-2nd	4.png
126.0	1	D-3rd	1.png
132.0	1	A-1st	8.png
134.0	1	A-2nd	3.png
136.0	1	A-3rd	11.png
138.0	1	B-1st	10.png
140.0	1	B-2nd	12.png
144.0	1	B-3rd	9.png
146.0	1	A-1st	8.png
148.0	1	A-2nd	3.png
152.0	1	A-3rd	11.png
158.0	1	D-1st	5.png
162.0	1	D-2nd	4.png
166.0	1	D-3rd	1.png
168.0	1	C-1st	6.png
170.0	1	C-2nd	7.png
174.0	1	C-3rd	2.png
180.0	1	B-1st	10.png
186.0	1	B-2nd	12.png
188.0	1	B-3rd	9.png
194.0	1	C-1st	6.png
196.0	1	C-2nd	7.png
198.0	1	C-3rd	2.png
200.0	1	A-1st	8.png
202.0	1	A-2nd	3.png
204.0	1	A-3rd	11.png
206.0	1	B-1st	10.png
212.0	1	B-2nd	12.png
216.0	1	B-3rd	9.png
218.0	1	D-1st	5.png
220.0	1	D-2nd	4.png
222.0	1	D-3rd	1.png
