onset	duration	trial_type	stim_file
1.0	1	A-1st	8.png
4.0	1	A-2nd	3.png
8.0	1	A-3rd	11.png
10.0	1	C-1st	6.png
12.0	1	C-2nd	7.png
18.0	1	C-3rd	2.png
22.0	1	B-1st	10.png
24.0	1	B-2nd	12.png
28.0	1	B-3rd	9.png
30.0	1	D-1st	5.png
32.0	1	D-2nd	4.png
34.0	1	D-3rd	1.png
38.0	1	A-1st	8.png
40.0	1	A-2nd	3.png
46.0	1	A-3rd	11.png
50.0	1	D-1st	5.png
52.0	1	D-2nd	4.png
54.0	1	D-3rd	1.png
60.0	1	B-1st	10.png
66.0	1	B-2nd	12.png
68.0	1	B-3rd	9.png
70.0	1	C-1st	6.png
72.0	1	C-2nd	7.png
74.0	1	C-3rd	2.png
76.0	1	B-1st	10.png
78.0	1	B-2nd	12.png
80.0	1	B-3rd	9.png
82.0	1	D-1st	5.png
84.0	1	D-2nd	4.png
86.0	1	D-3rd	1.png
88.0	1	C-1st	6.png
90.0	1	C-2nd	7.png
92.0	1	C-3rd	2.png
96.0	1	A-1st	8.png
100.0	1	A-2nd	3.png
104.0	1	A-3rd	11.png
106.0	1	D-1st	5.png
108.0	1	D-2nd	4.png
110.0	1	D-3rd	1.png
112.0	1	B-1st	10.png
114.0	1	B-2nd	12.png
118.0	1	B-3rd	9.png
122.0	1	A-1st	8.png
126.0	1	A-2nd	3.png
132.0	1	A-3rd	11.png
136.0	1	C-1st	6.png
138.0	1	C-2nd	7.png
140.0	1	C-3rd	2.png
144.0	1	A-1st	8.png
150.0	1	A-2nd	3.png
152.0	1	A-3rd	11.png
156.0	1	B-1st	10.png
160.0	1	B-2nd	12.png
166.0	1	B-3rd	9.png
168.0	1	C-1st	6.png
170.0	1	C-2nd	7.png
172.0	1	C-3rd	2.png
178.0	1	D-1st	5.png
180.0	1	D-2nd	4.png
186.0	1	D-3rd	1.png
188.0	1	B-1st	10.png
190.0	1	B-2nd	12.png
194.0	1	B-3rd	9.png
200.0	1	A-1st	8.png
202.0	1	A-2nd	3.png
204.0	1	A-3rd	11.png
206.0	1	C-1st	6.png
208.0	1	C-2nd	7.png
212.0	1	C-3rd	2.png
214.0	1	D-1st	5.png
218.0	1	D-2nd	4.png
222.0	1	D-3rd	1.png
