onset	duration	trial_type	stim_file
0.0	1	C-1st	5.png
2.0	1	C-2nd	3.png
4.0	1	C-3rd	12.png
6.0	1	B-1st	6.png
14.0	1	B-3rd	4.png
18.0	1	D-1st	10.png
20.0	1	D-2nd	7.png
24.0	1	D-3rd	11.png
28.0	1	A-1st	2.png
32.0	1	A-2nd	8.png
34.0	1	A-3rd	1.png
36.0	1	C-1st	5.png
42.0	1	C-2nd	3.png
48.0	1	C-3rd	12.png
52.0	1	B-1st	6.png
60.0	1	B-3rd	4.png
62.0	1	A-1st	2.png
64.0	1	A-2nd	8.png
70.0	1	A-3rd	1.png
74.0	1	D-1st	10.png
78.0	1	D-2nd	7.png
80.0	1	D-3rd	11.png
82.0	1	B-1st	6.png
84.0	1	B-2nd	9.png
88.0	1	B-3rd	4.png
90.0	1	D-1st	10.png
96.0	1	D-3rd	11.png
100.0	1	C-1st	5.png
104.0	1	C-2nd	3.png
110.0	1	C-3rd	12.png
114.0	1	A-2nd	8.png
116.0	1	A-3rd	1.png
118.0	1	B-1st	6.png
122.0	1	B-2nd	9.png
128.0	1	B-3rd	4.png
130.0	1	C-1st	5.png
132.0	1	C-2nd	3.png
136.0	1	C-3rd	12.png
140.0	1	A-1st	2.png
142.0	1	A-2nd	8.png
144.0	1	A-3rd	1.png
148.0	1	D-2nd	7.png
152.0	1	D-3rd	11.png
156.0	1	A-1st	2.png
158.0	1	A-2nd	8.png
160.0	1	A-3rd	1.png
166.0	1	B-1st	6.png
170.0	1	B-2nd	9.png
172.0	1	B-3rd	4.png
176.0	1	D-2nd	7.png
178.0	1	D-3rd	11.png
182.0	1	C-1st	5.png
188.0	1	C-2nd	3.png
190.0	1	C-3rd	12.png
192.0	1	D-1st	10.png
194.0	1	D-2nd	7.png
196.0	1	D-3rd	11.png
200.0	1	C-1st	5.png
202.0	1	C-2nd	3.png
204.0	1	C-3rd	12.png
206.0	1	A-1st	2.png
208.0	1	A-2nd	8.png
214.0	1	B-1st	6.png
216.0	1	B-2nd	9.png
222.0	1	B-3rd	4.png
