onset	duration	trial_type	stim_file
1.0	1	C-1st	5.png
6.0	1	C-2nd	3.png
10.0	1	C-3rd	12.png
16.0	1	B-1st	6.png
20.0	1	B-2nd	9.png
24.0	1	B-3rd	4.png
26.0	1	A-1st	2.png
32.0	1	A-2nd	8.png
36.0	1	A-3rd	1.png
42.0	1	D-1st	10.png
44.0	1	D-2nd	7.png
48.0	1	D-3rd	11.png
50.0	1	A-1st	2.png
52.0	1	A-2nd	8.png
54.0	1	A-3rd	1.png
56.0	1	D-1st	10.png
58.0	1	D-2nd	7.png
60.0	1	D-3rd	11.png
66.0	1	C-1st	5.png
72.0	1	C-2nd	3.png
74.0	1	C-3rd	12.png
76.0	1	B-1st	6.png
78.0	1	B-2nd	9.png
80.0	1	B-3rd	4.png
82.0	1	D-1st	10.png
84.0	1	D-2nd	7.png
88.0	1	D-3rd	11.png
92.0	1	A-1st	2.png
94.0	1	A-2nd	8.png
96.0	1	A-3rd	1.png
98.0	1	C-1st	5.png
100.0	1	C-2nd	3.png
104.0	1	C-3rd	12.png
106.0	1	B-1st	6.png
108.0	1	B-2nd	9.png
112.0	1	B-3rd	4.png
114.0	1	A-1st	2.png
118.0	1	A-2nd	8.png
120.0	1	A-3rd	1.png
122.0	1	C-1st	5.png
124.0	1	C-2nd	3.png
128.0	1	C-3rd	12.png
132.0	1	B-1st	6.png
134.0	1	B-2nd	9.png
136.0	1	B-3rd	4.png
138.0	1	D-1st	10.png
142.0	1	D-2nd	7.png
146.0	1	D-3rd	11.png
152.0	1	B-1st	6.png
158.0	1	B-2nd	9.png
160.0	1	B-3rd	4.png
164.0	1	A-1st	2.png
166.0	1	A-2nd	8.png
170.0	1	A-3rd	1.png
172.0	1	C-1st	5.png
174.0	1	C-2nd	3.png
178.0	1	C-3rd	12.png
180.0	1	D-1st	10.png
182.0	1	D-2nd	7.png
184.0	1	D-3rd	11.png
190.0	1	A-1st	2.png
192.0	1	A-2nd	8.png
194.0	1	A-3rd	1.png
198.0	1	C-1st	5.png
200.0	1	C-2nd	3.png
206.0	1	C-3rd	12.png
210.0	1	D-1st	10.png
212.0	1	D-2nd	7.png
216.0	1	D-3rd	11.png
218.0	1	B-1st	6.png
220.0	1	B-2nd	9.png
222.0	1	B-3rd	4.png
