onset	duration	trial_type	stim_file
0.0	1.0	B-1st	6.png
2.0	1.0	B-2nd	9.png
6.0	1.0	B-3rd	4.png
18.0	1.0	C-2nd	3.png
20.0	1.0	C-3rd	12.png
22.0	1.0	A-1st	2.png
26.0	1.0	A-2nd	8.png
28.0	1.0	A-3rd	1.png
30.0	1.0	D-1st	10.png
34.0	1.0	D-2nd	7.png
36.0	1.0	D-3rd	11.png
42.0	1.0	C-2nd	3.png
48.0	1.0	C-3rd	12.png
50.0	1.0	B-1st	6.png
54.0	1.0	B-2nd	9.png
58.0	1.0	B-3rd	4.png
62.0	1.0	A-1st	2.png
66.0	1.0	A-2nd	8.png
72.0	1.0	A-3rd	1.png
74.0	1.0	D-1st	10.png
76.0	1.0	D-2nd	7.png
82.0	1.0	D-3rd	11.png
84.0	1.0	C-1st	5.png
86.0	1.0	C-2nd	3.png
88.0	1.0	C-3rd	12.png
90.0	1.0	B-1st	6.png
94.0	1.0	B-3rd	4.png
96.0	1.0	A-1st	2.png
102.0	1.0	A-2nd	8.png
104.0	1.0	A-3rd	1.png
106.0	1.0	D-1st	10.png
110.0	1.0	D-2nd	7.png
112.0	1.0	D-3rd	11.png
114.0	1.0	B-1st	6.png
116.0	1.0	B-2nd	9.png
118.0	1.0	B-3rd	4.png
126.0	1.0	A-2nd	8.png
128.0	1.0	A-3rd	1.png
130.0	1.0	D-1st	10.png
136.0	1.0	D-2nd	7.png
138.0	1.0	D-3rd	11.png
140.0	1.0	C-1st	5.png
144.0	1.0	C-2nd	3.png
150.0	1.0	D-1st	10.png
152.0	1.0	D-2nd	7.png
156.0	1.0	D-3rd	11.png
158.0	1.0	C-1st	5.png
162.0	1.0	C-2nd	3.png
164.0	1.0	C-3rd	12.png
166.0	1.0	B-1st	6.png
172.0	1.0	B-3rd	4.png
174.0	1.0	A-1st	2.png
178.0	1.0	A-2nd	8.png
182.0	1.0	A-3rd	1.png
184.0	1.0	C-1st	5.png
186.0	1.0	C-2nd	3.png
188.0	1.0	C-3rd	12.png
190.0	1.0	A-1st	2.png
194.0	1.0	A-2nd	8.png
196.0	1.0	A-3rd	1.png
200.0	1.0	D-1st	10.png
202.0	1.0	D-2nd	7.png
208.0	1.0	D-3rd	11.png
214.0	1.0	B-1st	6.png
218.0	1.0	B-2nd	9.png
