onset	duration	trial_type	stim_file
0.0	1	C-1st	5.png
6.0	1	C-3rd	12.png
8.0	1	A-1st	2.png
12.0	1	A-2nd	8.png
14.0	1	A-3rd	1.png
16.0	1	D-1st	10.png
20.0	1	D-2nd	7.png
22.0	1	D-3rd	11.png
26.0	1	B-1st	6.png
28.0	1	B-2nd	9.png
32.0	1	B-3rd	4.png
36.0	1	A-2nd	8.png
42.0	1	A-3rd	1.png
46.0	1	D-1st	10.png
52.0	1	D-2nd	7.png
54.0	1	D-3rd	11.png
56.0	1	C-1st	5.png
60.0	1	C-2nd	3.png
62.0	1	C-3rd	12.png
64.0	1	B-1st	6.png
70.0	1	B-2nd	9.png
72.0	1	B-3rd	4.png
80.0	1	A-2nd	8.png
82.0	1	A-3rd	1.png
86.0	1	B-1st	6.png
92.0	1	B-2nd	9.png
94.0	1	B-3rd	4.png
96.0	1	D-1st	10.png
98.0	1	D-2nd	7.png
102.0	1	D-3rd	11.png
104.0	1	C-1st	5.png
108.0	1	C-2nd	3.png
112.0	1	C-3rd	12.png
114.0	1	A-1st	2.png
116.0	1	A-2nd	8.png
118.0	1	A-3rd	1.png
122.0	1	B-1st	6.png
130.0	1	B-3rd	4.png
134.0	1	D-1st	10.png
140.0	1	D-3rd	11.png
144.0	1	C-1st	5.png
146.0	1	C-2nd	3.png
150.0	1	C-3rd	12.png
152.0	1	B-1st	6.png
154.0	1	B-2nd	9.png
160.0	1	B-3rd	4.png
162.0	1	D-1st	10.png
166.0	1	D-2nd	7.png
174.0	1	C-1st	5.png
180.0	1	C-2nd	3.png
182.0	1	C-3rd	12.png
184.0	1	A-1st	2.png
188.0	1	A-2nd	8.png
192.0	1	A-3rd	1.png
194.0	1	C-1st	5.png
196.0	1	C-2nd	3.png
198.0	1	C-3rd	12.png
200.0	1	D-1st	10.png
204.0	1	D-3rd	11.png
208.0	1	B-1st	6.png
210.0	1	B-2nd	9.png
216.0	1	B-3rd	4.png
218.0	1	A-1st	2.png
220.0	1	A-2nd	8.png
222.0	1	A-3rd	1.png
