onset	duration	trial_type	stim_file
1.0	1	D-1st	5.png
4.0	1	D-2nd	3.png
6.0	1	D-3rd	12.png
10.0	1	B-1st	9.png
12.0	1	B-2nd	6.png
18.0	1	B-3rd	11.png
20.0	1	C-1st	7.png
22.0	1	C-2nd	8.png
24.0	1	C-3rd	1.png
28.0	1	A-1st	2.png
36.0	1	A-3rd	4.png
38.0	1	C-1st	7.png
40.0	1	C-2nd	8.png
42.0	1	C-3rd	1.png
44.0	1	D-1st	5.png
48.0	1	D-2nd	3.png
54.0	1	D-3rd	12.png
56.0	1	A-1st	2.png
62.0	1	A-2nd	10.png
70.0	1	B-1st	9.png
74.0	1	B-2nd	6.png
76.0	1	B-3rd	11.png
86.0	1	D-2nd	3.png
88.0	1	D-3rd	12.png
90.0	1	A-1st	2.png
92.0	1	A-2nd	10.png
96.0	1	A-3rd	4.png
98.0	1	B-1st	9.png
102.0	1	B-2nd	6.png
106.0	1	B-3rd	11.png
108.0	1	C-1st	7.png
110.0	1	C-2nd	8.png
112.0	1	C-3rd	1.png
116.0	1	B-1st	9.png
124.0	1	B-3rd	11.png
128.0	1	C-1st	7.png
132.0	1	C-2nd	8.png
136.0	1	C-3rd	1.png
138.0	1	D-1st	5.png
140.0	1	D-2nd	3.png
142.0	1	D-3rd	12.png
148.0	1	A-1st	2.png
150.0	1	A-2nd	10.png
154.0	1	C-1st	7.png
160.0	1	C-2nd	8.png
166.0	1	C-3rd	1.png
168.0	1	D-1st	5.png
172.0	1	D-2nd	3.png
174.0	1	D-3rd	12.png
176.0	1	B-1st	9.png
178.0	1	B-2nd	6.png
182.0	1	B-3rd	11.png
186.0	1	A-1st	2.png
190.0	1	A-3rd	4.png
192.0	1	C-1st	7.png
196.0	1	C-2nd	8.png
198.0	1	C-3rd	1.png
200.0	1	A-1st	2.png
206.0	1	A-2nd	10.png
208.0	1	A-3rd	4.png
210.0	1	D-1st	5.png
212.0	1	D-2nd	3.png
214.0	1	D-3rd	12.png
220.0	1	B-2nd	6.png
222.0	1	B-3rd	11.png
