onset	duration	trial_type	stim_file
1.0	1	D-1st	5.png
2.0	1	D-2nd	3.png
4.0	1	D-3rd	12.png
8.0	1	A-1st	2.png
10.0	1	A-2nd	10.png
16.0	1	A-3rd	4.png
20.0	1	C-1st	7.png
26.0	1	C-2nd	8.png
30.0	1	C-3rd	1.png
34.0	1	B-2nd	6.png
36.0	1	B-3rd	11.png
40.0	1	A-1st	2.png
42.0	1	A-2nd	10.png
44.0	1	A-3rd	4.png
48.0	1	B-2nd	6.png
50.0	1	B-3rd	11.png
52.0	1	C-1st	7.png
54.0	1	C-2nd	8.png
60.0	1	C-3rd	1.png
62.0	1	D-1st	5.png
66.0	1	D-2nd	3.png
68.0	1	D-3rd	12.png
72.0	1	C-2nd	8.png
74.0	1	C-3rd	1.png
76.0	1	D-1st	5.png
80.0	1	D-2nd	3.png
82.0	1	D-3rd	12.png
86.0	1	A-1st	2.png
88.0	1	A-2nd	10.png
92.0	1	A-3rd	4.png
94.0	1	B-1st	9.png
96.0	1	B-2nd	6.png
100.0	1	B-3rd	11.png
102.0	1	C-1st	7.png
106.0	1	C-2nd	8.png
110.0	1	B-1st	9.png
112.0	1	B-2nd	6.png
116.0	1	B-3rd	11.png
120.0	1	A-1st	2.png
122.0	1	A-2nd	10.png
128.0	1	A-3rd	4.png
130.0	1	D-1st	5.png
134.0	1	D-2nd	3.png
140.0	1	D-3rd	12.png
144.0	1	C-1st	7.png
146.0	1	C-2nd	8.png
152.0	1	A-1st	2.png
154.0	1	A-2nd	10.png
156.0	1	A-3rd	4.png
166.0	1	D-2nd	3.png
172.0	1	D-3rd	12.png
174.0	1	B-1st	9.png
176.0	1	B-2nd	6.png
178.0	1	B-3rd	11.png
180.0	1	C-1st	7.png
186.0	1	C-2nd	8.png
190.0	1	C-3rd	1.png
194.0	1	A-1st	2.png
196.0	1	A-2nd	10.png
198.0	1	A-3rd	4.png
204.0	1	D-2nd	3.png
210.0	1	D-3rd	12.png
216.0	1	B-1st	9.png
218.0	1	B-2nd	6.png
222.0	1	B-3rd	11.png
