onset	duration	trial_type	stim_file
0.0	1.0	A-1st	2.png
2.0	1.0	A-2nd	10.png
6.0	1.0	A-3rd	4.png
12.0	1.0	C-1st	7.png
18.0	1.0	C-3rd	1.png
24.0	1.0	B-1st	9.png
26.0	1.0	B-2nd	6.png
30.0	1.0	B-3rd	11.png
32.0	1.0	D-1st	5.png
34.0	1.0	D-2nd	3.png
42.0	1.0	C-1st	7.png
44.0	1.0	C-2nd	8.png
48.0	1.0	C-3rd	1.png
50.0	1.0	A-1st	2.png
52.0	1.0	A-2nd	10.png
54.0	1.0	A-3rd	4.png
56.0	1.0	D-1st	5.png
58.0	1.0	D-2nd	3.png
60.0	1.0	D-3rd	12.png
62.0	1.0	B-1st	9.png
68.0	1.0	B-2nd	6.png
70.0	1.0	B-3rd	11.png
72.0	1.0	C-1st	7.png
76.0	1.0	C-2nd	8.png
78.0	1.0	C-3rd	1.png
80.0	1.0	B-1st	9.png
88.0	1.0	B-3rd	11.png
92.0	1.0	A-1st	2.png
96.0	1.0	A-2nd	10.png
100.0	1.0	A-3rd	4.png
102.0	1.0	D-1st	5.png
104.0	1.0	D-2nd	3.png
106.0	1.0	D-3rd	12.png
108.0	1.0	A-1st	2.png
112.0	1.0	A-3rd	4.png
114.0	1.0	B-1st	9.png
118.0	1.0	B-2nd	6.png
124.0	1.0	B-3rd	11.png
126.0	1.0	D-1st	5.png
128.0	1.0	D-2nd	3.png
130.0	1.0	D-3rd	12.png
136.0	1.0	C-2nd	8.png
142.0	1.0	C-3rd	1.png
144.0	1.0	D-1st	5.png
146.0	1.0	D-2nd	3.png
152.0	1.0	D-3rd	12.png
156.0	1.0	A-1st	2.png
160.0	1.0	A-2nd	10.png
164.0	1.0	A-3rd	4.png
166.0	1.0	B-1st	9.png
168.0	1.0	B-2nd	6.png
176.0	1.0	C-1st	7.png
178.0	1.0	C-2nd	8.png
180.0	1.0	C-3rd	1.png
186.0	1.0	D-1st	5.png
192.0	1.0	D-2nd	3.png
194.0	1.0	D-3rd	12.png
196.0	1.0	C-1st	7.png
200.0	1.0	C-2nd	8.png
204.0	1.0	C-3rd	1.png
210.0	1.0	B-1st	9.png
212.0	1.0	B-2nd	6.png
216.0	1.0	B-3rd	11.png
220.0	1.0	A-2nd	10.png
222.0	1.0	A-3rd	4.png
