onset	duration	trial_type	stim_file
0.0	1.0	C-1st	9.png
2.0	1.0	C-2nd	3.png
4.0	1.0	C-3rd	2.png
6.0	1.0	A-1st	11.png
8.0	1.0	A-2nd	6.png
14.0	1.0	A-3rd	5.png
18.0	1.0	D-1st	10.png
20.0	1.0	D-2nd	4.png
26.0	1.0	B-1st	8.png
28.0	1.0	B-2nd	12.png
32.0	1.0	B-3rd	7.png
40.0	1.0	D-2nd	4.png
42.0	1.0	D-3rd	1.png
44.0	1.0	C-1st	9.png
48.0	1.0	C-2nd	3.png
52.0	1.0	C-3rd	2.png
56.0	1.0	B-1st	8.png
58.0	1.0	B-2nd	12.png
62.0	1.0	B-3rd	7.png
66.0	1.0	A-1st	11.png
68.0	1.0	A-2nd	6.png
74.0	1.0	A-3rd	5.png
78.0	1.0	B-1st	8.png
80.0	1.0	B-2nd	12.png
90.0	1.0	D-1st	10.png
92.0	1.0	D-2nd	4.png
94.0	1.0	D-3rd	1.png
96.0	1.0	A-1st	11.png
98.0	1.0	A-2nd	6.png
100.0	1.0	A-3rd	5.png
106.0	1.0	C-2nd	3.png
108.0	1.0	C-3rd	2.png
112.0	1.0	A-1st	11.png
118.0	1.0	A-2nd	6.png
122.0	1.0	A-3rd	5.png
124.0	1.0	B-1st	8.png
126.0	1.0	B-2nd	12.png
128.0	1.0	B-3rd	7.png
132.0	1.0	D-1st	10.png
134.0	1.0	D-2nd	4.png
138.0	1.0	D-3rd	1.png
146.0	1.0	C-2nd	3.png
150.0	1.0	C-3rd	2.png
152.0	1.0	B-1st	8.png
158.0	1.0	B-2nd	12.png
164.0	1.0	B-3rd	7.png
166.0	1.0	D-1st	10.png
168.0	1.0	D-2nd	4.png
170.0	1.0	D-3rd	1.png
174.0	1.0	A-1st	11.png
178.0	1.0	A-2nd	6.png
182.0	1.0	C-1st	9.png
184.0	1.0	C-2nd	3.png
186.0	1.0	C-3rd	2.png
192.0	1.0	B-1st	8.png
196.0	1.0	B-2nd	12.png
202.0	1.0	B-3rd	7.png
204.0	1.0	C-1st	9.png
206.0	1.0	C-2nd	3.png
208.0	1.0	C-3rd	2.png
212.0	1.0	D-1st	10.png
214.0	1.0	D-2nd	4.png
216.0	1.0	D-3rd	1.png
218.0	1.0	A-1st	11.png
220.0	1.0	A-2nd	6.png
