onset	duration	trial_type	stim_file
0.0	1.0	B-1st	8.png
6.0	1.0	B-3rd	7.png
8.0	1.0	A-1st	11.png
10.0	1.0	A-2nd	6.png
12.0	1.0	A-3rd	5.png
16.0	1.0	D-1st	10.png
18.0	1.0	D-2nd	4.png
22.0	1.0	D-3rd	1.png
26.0	1.0	C-1st	9.png
28.0	1.0	C-2nd	3.png
30.0	1.0	C-3rd	2.png
36.0	1.0	D-1st	10.png
42.0	1.0	D-2nd	4.png
44.0	1.0	D-3rd	1.png
46.0	1.0	B-1st	8.png
48.0	1.0	B-2nd	12.png
52.0	1.0	B-3rd	7.png
56.0	1.0	A-2nd	6.png
58.0	1.0	A-3rd	5.png
66.0	1.0	C-2nd	3.png
68.0	1.0	C-3rd	2.png
72.0	1.0	B-1st	8.png
74.0	1.0	B-2nd	12.png
78.0	1.0	B-3rd	7.png
80.0	1.0	A-1st	11.png
82.0	1.0	A-2nd	6.png
84.0	1.0	A-3rd	5.png
90.0	1.0	D-1st	10.png
92.0	1.0	D-2nd	4.png
94.0	1.0	D-3rd	1.png
100.0	1.0	C-1st	9.png
102.0	1.0	C-2nd	3.png
104.0	1.0	C-3rd	2.png
108.0	1.0	A-1st	11.png
110.0	1.0	A-2nd	6.png
116.0	1.0	A-3rd	5.png
120.0	1.0	C-2nd	3.png
124.0	1.0	C-3rd	2.png
128.0	1.0	D-1st	10.png
132.0	1.0	D-2nd	4.png
136.0	1.0	D-3rd	1.png
140.0	1.0	B-1st	8.png
142.0	1.0	B-2nd	12.png
144.0	1.0	B-3rd	7.png
150.0	1.0	C-1st	9.png
152.0	1.0	C-2nd	3.png
154.0	1.0	C-3rd	2.png
162.0	1.0	D-2nd	4.png
168.0	1.0	D-3rd	1.png
170.0	1.0	B-1st	8.png
178.0	1.0	B-3rd	7.png
180.0	1.0	A-1st	11.png
186.0	1.0	A-2nd	6.png
190.0	1.0	A-3rd	5.png
192.0	1.0	D-1st	10.png
198.0	1.0	D-2nd	4.png
202.0	1.0	D-3rd	1.png
204.0	1.0	C-1st	9.png
206.0	1.0	C-2nd	3.png
208.0	1.0	C-3rd	2.png
212.0	1.0	B-1st	8.png
214.0	1.0	B-2nd	12.png
216.0	1.0	B-3rd	7.png
218.0	1.0	A-1st	11.png
222.0	1.0	A-3rd	5.png
