onset	duration	trial_type	stim_file
0.0	1	C-1st	9.png
4.0	1	C-2nd	3.png
14.0	1	B-1st	8.png
16.0	1	B-2nd	12.png
22.0	1	B-3rd	7.png
24.0	1	A-1st	11.png
28.0	1	A-2nd	6.png
30.0	1	A-3rd	5.png
34.0	1	D-1st	10.png
40.0	1	D-2nd	4.png
46.0	1	C-1st	9.png
48.0	1	C-2nd	3.png
50.0	1	C-3rd	2.png
54.0	1	D-1st	10.png
56.0	1	D-2nd	4.png
60.0	1	D-3rd	1.png
64.0	1	B-1st	8.png
66.0	1	B-2nd	12.png
70.0	1	B-3rd	7.png
74.0	1	A-1st	11.png
80.0	1	A-2nd	6.png
82.0	1	A-3rd	5.png
84.0	1	B-1st	8.png
94.0	1	B-3rd	7.png
100.0	1	C-1st	9.png
104.0	1	C-2nd	3.png
106.0	1	C-3rd	2.png
108.0	1	A-1st	11.png
110.0	1	A-2nd	6.png
112.0	1	A-3rd	5.png
114.0	1	D-1st	10.png
120.0	1	D-3rd	1.png
122.0	1	B-1st	8.png
124.0	1	B-2nd	12.png
128.0	1	B-3rd	7.png
130.0	1	D-1st	10.png
134.0	1	D-2nd	4.png
136.0	1	D-3rd	1.png
140.0	1	C-1st	9.png
142.0	1	C-2nd	3.png
144.0	1	C-3rd	2.png
146.0	1	A-1st	11.png
150.0	1	A-2nd	6.png
152.0	1	A-3rd	5.png
154.0	1	C-1st	9.png
156.0	1	C-2nd	3.png
158.0	1	C-3rd	2.png
162.0	1	A-2nd	6.png
168.0	1	A-3rd	5.png
174.0	1	B-2nd	12.png
176.0	1	B-3rd	7.png
178.0	1	D-1st	10.png
184.0	1	D-2nd	4.png
190.0	1	D-3rd	1.png
196.0	1	B-1st	8.png
198.0	1	B-2nd	12.png
202.0	1	D-1st	10.png
204.0	1	D-2nd	4.png
206.0	1	D-3rd	1.png
210.0	1	C-1st	9.png
214.0	1	C-2nd	3.png
216.0	1	C-3rd	2.png
218.0	1	A-1st	11.png
220.0	1	A-2nd	6.png
222.0	1	A-3rd	5.png
