onset	duration	trial_type	stim_file
0.0	1	A-1st	7.png
6.0	1	A-2nd	9.png
12.0	1	A-3rd	11.png
14.0	1	B-1st	1.png
16.0	1	B-2nd	6.png
18.0	1	B-3rd	4.png
22.0	1	D-1st	2.png
24.0	1	D-2nd	5.png
30.0	1	C-1st	12.png
32.0	1	C-2nd	3.png
36.0	1	D-1st	2.png
42.0	1	D-2nd	5.png
46.0	1	D-3rd	8.png
48.0	1	B-1st	1.png
50.0	1	B-2nd	6.png
52.0	1	B-3rd	4.png
54.0	1	A-1st	7.png
60.0	1	A-2nd	9.png
62.0	1	A-3rd	11.png
66.0	1	C-2nd	3.png
68.0	1	C-3rd	10.png
74.0	1	A-1st	7.png
78.0	1	A-2nd	9.png
80.0	1	A-3rd	11.png
84.0	1	C-1st	12.png
86.0	1	C-2nd	3.png
90.0	1	C-3rd	10.png
92.0	1	B-1st	1.png
96.0	1	B-2nd	6.png
100.0	1	B-3rd	4.png
102.0	1	D-1st	2.png
104.0	1	D-2nd	5.png
106.0	1	D-3rd	8.png
110.0	1	A-1st	7.png
114.0	1	A-2nd	9.png
118.0	1	C-1st	12.png
120.0	1	C-2nd	3.png
124.0	1	C-3rd	10.png
130.0	1	B-1st	1.png
136.0	1	B-2nd	6.png
140.0	1	B-3rd	4.png
142.0	1	D-1st	2.png
146.0	1	D-2nd	5.png
148.0	1	D-3rd	8.png
154.0	1	B-1st	1.png
160.0	1	B-3rd	4.png
164.0	1	D-1st	2.png
170.0	1	D-3rd	8.png
172.0	1	C-1st	12.png
174.0	1	C-2nd	3.png
176.0	1	C-3rd	10.png
180.0	1	A-1st	7.png
182.0	1	A-2nd	9.png
184.0	1	A-3rd	11.png
186.0	1	C-1st	12.png
190.0	1	C-2nd	3.png
192.0	1	C-3rd	10.png
196.0	1	B-2nd	6.png
198.0	1	B-3rd	4.png
200.0	1	A-1st	7.png
206.0	1	A-2nd	9.png
210.0	1	A-3rd	11.png
214.0	1	D-1st	2.png
216.0	1	D-2nd	5.png
222.0	1	D-3rd	8.png
