onset	duration	trial_type	stim_file
1.0	1	A-1st	3.png
2.0	1	A-2nd	5.png
4.0	1	A-3rd	1.png
6.0	1	B-1st	9.png
8.0	1	B-2nd	8.png
10.0	1	B-3rd	12.png
14.0	1	C-1st	6.png
16.0	1	C-2nd	11.png
18.0	1	C-3rd	10.png
24.0	1	D-1st	4.png
28.0	1	D-2nd	7.png
30.0	1	D-3rd	2.png
32.0	1	A-1st	3.png
34.0	1	A-2nd	5.png
38.0	1	A-3rd	1.png
42.0	1	B-1st	9.png
44.0	1	B-2nd	8.png
48.0	1	B-3rd	12.png
52.0	1	D-1st	4.png
58.0	1	D-2nd	7.png
64.0	1	D-3rd	2.png
66.0	1	C-1st	6.png
70.0	1	C-2nd	11.png
76.0	1	C-3rd	10.png
80.0	1	A-1st	3.png
82.0	1	A-2nd	5.png
88.0	1	A-3rd	1.png
92.0	1	D-1st	4.png
94.0	1	D-2nd	7.png
96.0	1	D-3rd	2.png
100.0	1	B-1st	9.png
102.0	1	B-2nd	8.png
106.0	1	B-3rd	12.png
110.0	1	C-1st	6.png
112.0	1	C-2nd	11.png
114.0	1	C-3rd	10.png
118.0	1	B-1st	9.png
120.0	1	B-2nd	8.png
122.0	1	B-3rd	12.png
128.0	1	D-1st	4.png
130.0	1	D-2nd	7.png
132.0	1	D-3rd	2.png
134.0	1	A-1st	3.png
140.0	1	A-2nd	5.png
142.0	1	A-3rd	1.png
146.0	1	C-1st	6.png
150.0	1	C-2nd	11.png
152.0	1	C-3rd	10.png
154.0	1	D-1st	4.png
156.0	1	D-2nd	7.png
158.0	1	D-3rd	2.png
160.0	1	A-1st	3.png
164.0	1	A-2nd	5.png
166.0	1	A-3rd	1.png
168.0	1	C-1st	6.png
174.0	1	C-2nd	11.png
176.0	1	C-3rd	10.png
180.0	1	B-1st	9.png
182.0	1	B-2nd	8.png
184.0	1	B-3rd	12.png
186.0	1	A-1st	3.png
192.0	1	A-2nd	5.png
194.0	1	A-3rd	1.png
196.0	1	D-1st	4.png
200.0	1	D-2nd	7.png
202.0	1	D-3rd	2.png
206.0	1	C-1st	6.png
210.0	1	C-2nd	11.png
216.0	1	C-3rd	10.png
218.0	1	B-1st	9.png
220.0	1	B-2nd	8.png
222.0	1	B-3rd	12.png
