onset	duration	trial_type	stim_file
1.0	1	A-1st	3.png
2.0	1	A-2nd	5.png
4.0	1	A-3rd	1.png
12.0	1	C-2nd	11.png
16.0	1	C-3rd	10.png
18.0	1	B-1st	9.png
20.0	1	B-2nd	8.png
24.0	1	B-3rd	12.png
30.0	1	D-1st	4.png
32.0	1	D-2nd	7.png
34.0	1	D-3rd	2.png
36.0	1	A-1st	3.png
42.0	1	A-3rd	1.png
44.0	1	D-1st	4.png
48.0	1	D-2nd	7.png
50.0	1	D-3rd	2.png
54.0	1	C-1st	6.png
58.0	1	C-2nd	11.png
60.0	1	C-3rd	10.png
62.0	1	B-1st	9.png
66.0	1	B-2nd	8.png
72.0	1	B-3rd	12.png
76.0	1	A-1st	3.png
80.0	1	A-2nd	5.png
84.0	1	A-3rd	1.png
86.0	1	D-1st	4.png
92.0	1	D-3rd	2.png
98.0	1	B-1st	9.png
100.0	1	B-2nd	8.png
102.0	1	B-3rd	12.png
104.0	1	C-1st	6.png
106.0	1	C-2nd	11.png
108.0	1	C-3rd	10.png
114.0	1	D-2nd	7.png
116.0	1	D-3rd	2.png
118.0	1	B-1st	9.png
120.0	1	B-2nd	8.png
126.0	1	B-3rd	12.png
130.0	1	C-1st	6.png
134.0	1	C-2nd	11.png
138.0	1	A-1st	3.png
144.0	1	A-2nd	5.png
150.0	1	A-3rd	1.png
154.0	1	B-1st	9.png
156.0	1	B-2nd	8.png
160.0	1	B-3rd	12.png
162.0	1	C-1st	6.png
164.0	1	C-2nd	11.png
166.0	1	C-3rd	10.png
170.0	1	A-1st	3.png
174.0	1	A-2nd	5.png
176.0	1	A-3rd	1.png
182.0	1	D-1st	4.png
186.0	1	D-3rd	2.png
188.0	1	B-1st	9.png
190.0	1	B-2nd	8.png
192.0	1	B-3rd	12.png
196.0	1	C-1st	6.png
198.0	1	C-2nd	11.png
204.0	1	C-3rd	10.png
212.0	1	A-2nd	5.png
214.0	1	A-3rd	1.png
216.0	1	D-1st	4.png
220.0	1	D-2nd	7.png
222.0	1	D-3rd	2.png
