onset	duration	trial_type	stim_file
0.0	1.0	C-1st	6.png
2.0	1.0	C-2nd	11.png
4.0	1.0	C-3rd	10.png
14.0	1.0	A-2nd	5.png
20.0	1.0	A-3rd	1.png
22.0	1.0	B-1st	9.png
24.0	1.0	B-2nd	8.png
28.0	1.0	B-3rd	12.png
34.0	1.0	D-1st	4.png
36.0	1.0	D-2nd	7.png
42.0	1.0	D-3rd	2.png
44.0	1.0	A-1st	3.png
46.0	1.0	A-2nd	5.png
48.0	1.0	A-3rd	1.png
50.0	1.0	B-1st	9.png
54.0	1.0	B-3rd	12.png
56.0	1.0	D-1st	4.png
58.0	1.0	D-2nd	7.png
60.0	1.0	D-3rd	2.png
62.0	1.0	C-1st	6.png
66.0	1.0	C-2nd	11.png
70.0	1.0	C-3rd	10.png
72.0	1.0	A-1st	3.png
80.0	1.0	A-3rd	1.png
82.0	1.0	B-1st	9.png
84.0	1.0	B-2nd	8.png
88.0	1.0	B-3rd	12.png
90.0	1.0	D-1st	4.png
98.0	1.0	D-3rd	2.png
102.0	1.0	C-1st	6.png
108.0	1.0	C-2nd	11.png
110.0	1.0	C-3rd	10.png
114.0	1.0	A-1st	3.png
116.0	1.0	A-2nd	5.png
118.0	1.0	A-3rd	1.png
122.0	1.0	B-1st	9.png
124.0	1.0	B-2nd	8.png
128.0	1.0	B-3rd	12.png
130.0	1.0	D-1st	4.png
134.0	1.0	D-2nd	7.png
140.0	1.0	D-3rd	2.png
142.0	1.0	C-1st	6.png
146.0	1.0	C-2nd	11.png
148.0	1.0	C-3rd	10.png
154.0	1.0	B-2nd	8.png
156.0	1.0	B-3rd	12.png
158.0	1.0	D-1st	4.png
160.0	1.0	D-2nd	7.png
162.0	1.0	D-3rd	2.png
166.0	1.0	C-1st	6.png
168.0	1.0	C-2nd	11.png
172.0	1.0	C-3rd	10.png
176.0	1.0	A-1st	3.png
182.0	1.0	A-2nd	5.png
186.0	1.0	D-1st	4.png
190.0	1.0	D-2nd	7.png
198.0	1.0	A-1st	3.png
204.0	1.0	A-2nd	5.png
206.0	1.0	A-3rd	1.png
208.0	1.0	B-1st	9.png
212.0	1.0	B-2nd	8.png
214.0	1.0	B-3rd	12.png
216.0	1.0	C-1st	6.png
220.0	1.0	C-2nd	11.png
222.0	1.0	C-3rd	10.png
