onset	duration	trial_type	stim_file
1.0	1	A-1st	6.png
2.0	1	A-2nd	11.png
4.0	1	A-3rd	1.png
8.0	1	B-1st	8.png
10.0	1	B-2nd	7.png
14.0	1	B-3rd	9.png
16.0	1	D-1st	3.png
22.0	1	D-2nd	4.png
28.0	1	D-3rd	2.png
30.0	1	C-1st	10.png
32.0	1	C-2nd	5.png
36.0	1	C-3rd	12.png
38.0	1	D-1st	3.png
44.0	1	D-2nd	4.png
46.0	1	D-3rd	2.png
50.0	1	A-1st	6.png
52.0	1	A-2nd	11.png
54.0	1	A-3rd	1.png
56.0	1	B-1st	8.png
58.0	1	B-2nd	7.png
62.0	1	B-3rd	9.png
68.0	1	C-1st	10.png
70.0	1	C-2nd	5.png
74.0	1	C-3rd	12.png
78.0	1	D-1st	3.png
80.0	1	D-2nd	4.png
82.0	1	D-3rd	2.png
88.0	1	C-1st	10.png
92.0	1	C-2nd	5.png
94.0	1	C-3rd	12.png
96.0	1	A-1st	6.png
100.0	1	A-2nd	11.png
104.0	1	A-3rd	1.png
106.0	1	B-1st	8.png
112.0	1	B-2nd	7.png
116.0	1	B-3rd	9.png
120.0	1	A-1st	6.png
124.0	1	A-2nd	11.png
126.0	1	A-3rd	1.png
130.0	1	C-1st	10.png
132.0	1	C-2nd	5.png
136.0	1	C-3rd	12.png
138.0	1	D-1st	3.png
142.0	1	D-2nd	4.png
144.0	1	D-3rd	2.png
146.0	1	B-1st	8.png
148.0	1	B-2nd	7.png
150.0	1	B-3rd	9.png
152.0	1	D-1st	3.png
154.0	1	D-2nd	4.png
156.0	1	D-3rd	2.png
160.0	1	A-1st	6.png
166.0	1	A-2nd	11.png
168.0	1	A-3rd	1.png
170.0	1	B-1st	8.png
172.0	1	B-2nd	7.png
174.0	1	B-3rd	9.png
176.0	1	C-1st	10.png
178.0	1	C-2nd	5.png
182.0	1	C-3rd	12.png
184.0	1	D-1st	3.png
190.0	1	D-2nd	4.png
192.0	1	D-3rd	2.png
194.0	1	C-1st	10.png
196.0	1	C-2nd	5.png
202.0	1	C-3rd	12.png
204.0	1	A-1st	6.png
206.0	1	A-2nd	11.png
210.0	1	A-3rd	1.png
212.0	1	B-1st	8.png
218.0	1	B-2nd	7.png
222.0	1	B-3rd	9.png
