onset	duration	trial_type	stim_file
1.0	1	A-1st	6.png
2.0	1	A-2nd	11.png
6.0	1	A-3rd	1.png
8.0	1	D-1st	3.png
10.0	1	D-2nd	4.png
12.0	1	D-3rd	2.png
14.0	1	C-1st	10.png
16.0	1	C-2nd	5.png
18.0	1	C-3rd	12.png
20.0	1	B-1st	8.png
24.0	1	B-2nd	7.png
30.0	1	B-3rd	9.png
32.0	1	A-1st	6.png
36.0	1	A-2nd	11.png
40.0	1	A-3rd	1.png
46.0	1	B-1st	8.png
48.0	1	B-2nd	7.png
50.0	1	B-3rd	9.png
52.0	1	C-1st	10.png
54.0	1	C-2nd	5.png
60.0	1	C-3rd	12.png
64.0	1	D-1st	3.png
66.0	1	D-2nd	4.png
72.0	1	D-3rd	2.png
76.0	1	B-1st	8.png
80.0	1	B-2nd	7.png
82.0	1	B-3rd	9.png
84.0	1	C-1st	10.png
86.0	1	C-2nd	5.png
88.0	1	C-3rd	12.png
90.0	1	D-1st	3.png
92.0	1	D-2nd	4.png
94.0	1	D-3rd	2.png
96.0	1	A-1st	6.png
100.0	1	A-2nd	11.png
104.0	1	A-3rd	1.png
106.0	1	B-1st	8.png
108.0	1	B-2nd	7.png
110.0	1	B-3rd	9.png
114.0	1	D-1st	3.png
118.0	1	D-2nd	4.png
122.0	1	D-3rd	2.png
126.0	1	C-1st	10.png
132.0	1	C-2nd	5.png
134.0	1	C-3rd	12.png
136.0	1	A-1st	6.png
142.0	1	A-2nd	11.png
144.0	1	A-3rd	1.png
148.0	1	B-1st	8.png
150.0	1	B-2nd	7.png
152.0	1	B-3rd	9.png
158.0	1	D-1st	3.png
160.0	1	D-2nd	4.png
164.0	1	D-3rd	2.png
166.0	1	A-1st	6.png
168.0	1	A-2nd	11.png
172.0	1	A-3rd	1.png
174.0	1	C-1st	10.png
178.0	1	C-2nd	5.png
180.0	1	C-3rd	12.png
186.0	1	A-1st	6.png
190.0	1	A-2nd	11.png
194.0	1	A-3rd	1.png
196.0	1	C-1st	10.png
202.0	1	C-2nd	5.png
204.0	1	C-3rd	12.png
210.0	1	B-1st	8.png
212.0	1	B-2nd	7.png
214.0	1	B-3rd	9.png
218.0	1	D-1st	3.png
220.0	1	D-2nd	4.png
222.0	1	D-3rd	2.png
