onset	duration	trial_type	stim_file
1.0	1	B-1st	8.png
2.0	1	B-2nd	7.png
4.0	1	B-3rd	9.png
6.0	1	C-1st	10.png
8.0	1	C-2nd	5.png
10.0	1	C-3rd	12.png
14.0	1	A-1st	6.png
16.0	1	A-2nd	11.png
20.0	1	A-3rd	1.png
24.0	1	D-1st	3.png
26.0	1	D-2nd	4.png
28.0	1	D-3rd	2.png
30.0	1	C-1st	10.png
36.0	1	C-2nd	5.png
38.0	1	C-3rd	12.png
40.0	1	D-1st	3.png
44.0	1	D-2nd	4.png
48.0	1	D-3rd	2.png
50.0	1	B-1st	8.png
54.0	1	B-2nd	7.png
58.0	1	B-3rd	9.png
64.0	1	A-1st	6.png
66.0	1	A-2nd	11.png
68.0	1	A-3rd	1.png
70.0	1	D-1st	3.png
76.0	1	D-2nd	4.png
82.0	1	D-3rd	2.png
84.0	1	C-1st	10.png
90.0	1	C-2nd	5.png
92.0	1	C-3rd	12.png
98.0	1	B-1st	8.png
100.0	1	B-2nd	7.png
102.0	1	B-3rd	9.png
104.0	1	A-1st	6.png
108.0	1	A-2nd	11.png
110.0	1	A-3rd	1.png
112.0	1	D-1st	3.png
116.0	1	D-2nd	4.png
122.0	1	D-3rd	2.png
124.0	1	B-1st	8.png
128.0	1	B-2nd	7.png
132.0	1	B-3rd	9.png
134.0	1	A-1st	6.png
136.0	1	A-2nd	11.png
138.0	1	A-3rd	1.png
140.0	1	C-1st	10.png
144.0	1	C-2nd	5.png
146.0	1	C-3rd	12.png
148.0	1	D-1st	3.png
150.0	1	D-2nd	4.png
154.0	1	D-3rd	2.png
156.0	1	B-1st	8.png
162.0	1	B-2nd	7.png
166.0	1	B-3rd	9.png
168.0	1	C-1st	10.png
172.0	1	C-2nd	5.png
174.0	1	C-3rd	12.png
176.0	1	A-1st	6.png
178.0	1	A-2nd	11.png
184.0	1	A-3rd	1.png
186.0	1	C-1st	10.png
188.0	1	C-2nd	5.png
192.0	1	C-3rd	12.png
198.0	1	B-1st	8.png
202.0	1	B-2nd	7.png
204.0	1	B-3rd	9.png
206.0	1	A-1st	6.png
208.0	1	A-2nd	11.png
212.0	1	A-3rd	1.png
214.0	1	D-1st	3.png
218.0	1	D-2nd	4.png
222.0	1	D-3rd	2.png
