onset	duration	trial_type	stim_file
1.0	1	B-1st	12.png
2.0	1	B-2nd	5.png
4.0	1	B-3rd	4.png
12.0	1	C-2nd	8.png
16.0	1	C-3rd	2.png
20.0	1	D-1st	6.png
26.0	1	D-2nd	1.png
28.0	1	D-3rd	3.png
34.0	1	A-1st	9.png
36.0	1	A-2nd	10.png
40.0	1	A-3rd	11.png
42.0	1	B-1st	12.png
44.0	1	B-2nd	5.png
46.0	1	B-3rd	4.png
50.0	1	A-2nd	10.png
54.0	1	A-3rd	11.png
56.0	1	D-1st	6.png
58.0	1	D-2nd	1.png
60.0	1	D-3rd	3.png
64.0	1	C-1st	7.png
66.0	1	C-2nd	8.png
68.0	1	C-3rd	2.png
70.0	1	B-1st	12.png
74.0	1	B-2nd	5.png
78.0	1	B-3rd	4.png
80.0	1	C-1st	7.png
86.0	1	C-2nd	8.png
94.0	1	A-1st	9.png
96.0	1	A-2nd	10.png
98.0	1	A-3rd	11.png
100.0	1	D-1st	6.png
102.0	1	D-2nd	1.png
104.0	1	D-3rd	3.png
106.0	1	B-1st	12.png
108.0	1	B-2nd	5.png
112.0	1	B-3rd	4.png
118.0	1	D-1st	6.png
120.0	1	D-2nd	1.png
132.0	1	C-1st	7.png
134.0	1	C-2nd	8.png
138.0	1	C-3rd	2.png
140.0	1	A-1st	9.png
144.0	1	A-2nd	10.png
148.0	1	A-3rd	11.png
154.0	1	D-2nd	1.png
158.0	1	D-3rd	3.png
160.0	1	C-1st	7.png
164.0	1	C-2nd	8.png
166.0	1	C-3rd	2.png
168.0	1	A-1st	9.png
174.0	1	A-3rd	11.png
176.0	1	B-1st	12.png
182.0	1	B-2nd	5.png
184.0	1	B-3rd	4.png
186.0	1	C-1st	7.png
188.0	1	C-2nd	8.png
190.0	1	C-3rd	2.png
196.0	1	A-1st	9.png
200.0	1	A-2nd	10.png
206.0	1	A-3rd	11.png
210.0	1	D-1st	6.png
212.0	1	D-2nd	1.png
214.0	1	D-3rd	3.png
216.0	1	B-1st	12.png
222.0	1	B-3rd	4.png
